Zeit;Kanal A;Kanal B
(ms);(mV);(mV)

-21,50458247;0,52411410;182,13270000
-21,49958247;-0,17470470;186,46960000
-21,49458247;0,00000000;186,46960000
-21,48958247;0,52411410;186,46960000
-21,48458247;0,34940940;186,46960000
-21,47958247;0,34940940;186,46960000
-21,47458247;-0,52411410;186,46960000
-21,46958247;0,87352360;186,46960000
-21,46458247;0,17470470;186,46960000
-21,45958247;-0,34940940;186,46960000
-21,45458247;0,17470470;182,13270000
-21,44958247;0,17470470;186,46960000
-21,44458248;0,17470470;186,46960000
-21,43958248;1,04822800;186,46960000
-21,43458248;0,00000000;186,46960000
-21,42958248;0,52411410;186,46960000
-21,42458248;0,00000000;190,80650000
-21,41958248;0,52411410;186,46960000
-21,41458248;0,52411410;186,46960000
-21,40958248;1,22293300;190,80650000
-21,40458248;0,52411410;186,46960000
-21,39958248;0,17470470;190,80650000
-21,39458248;-0,34940940;190,80650000
-21,38958248;0,52411410;186,46960000
-21,38458248;0,17470470;190,80650000
-21,37958248;1,04822800;186,46960000
-21,37458248;0,17470470;186,46960000
-21,36958248;0,52411410;182,13270000
-21,36458248;-0,17470470;190,80650000
-21,35958248;1,04822800;190,80650000
-21,35458248;1,39763800;190,80650000
-21,34958248;1,92175200;186,46960000
-21,34458248;0,17470470;190,80650000
-21,33958248;0,87352360;186,46960000
-21,33458248;0,52411410;190,80650000
-21,32958248;1,92175200;190,80650000
-21,32458248;1,04822800;190,80650000
-21,31958248;0,52411410;190,80650000
-21,31458248;0,00000000;186,46960000
-21,30958248;0,69881890;190,80650000
-21,30458248;0,17470470;190,80650000
-21,29958248;1,04822800;190,80650000
-21,29458248;0,87352360;190,80650000
-21,28958248;0,52411410;190,80650000
-21,28458248;0,00000000;190,80650000
-21,27958248;0,52411410;190,80650000
-21,27458248;0,34940940;190,80650000
-21,26958248;0,34940940;190,80650000
-21,26458248;-0,17470470;190,80650000
-21,25958248;0,17470470;190,80650000
-21,25458248;-0,34940940;190,80650000
-21,24958248;-0,34940940;190,80650000
-21,24458248;0,00000000;190,80650000
-21,23958248;0,00000000;195,14330000
-21,23458248;0,17470470;190,80650000
-21,22958248;0,52411410;195,14330000
-21,22458248;0,17470470;190,80650000
-21,21958248;0,69881890;190,80650000
-21,21458248;-0,34940940;190,80650000
-21,20958248;0,52411410;190,80650000
-21,20458248;0,00000000;195,14330000
-21,19958248;-0,34940940;195,14330000
-21,19458248;-0,52411410;190,80650000
-21,18958248;0,17470470;190,80650000
-21,18458248;0,17470470;190,80650000
-21,17958248;0,87352360;190,80650000
-21,17458248;-0,52411410;186,46960000
-21,16958248;0,87352360;190,80650000
-21,16458248;0,17470470;190,80650000
-21,15958248;0,52411410;195,14330000
-21,15458248;-0,69881890;195,14330000
-21,14958248;0,87352360;195,14330000
-21,14458248;0,00000000;195,14330000
-21,13958248;1,74704700;195,14330000
-21,13458248;0,17470470;190,80650000
-21,12958248;1,04822800;195,14330000
-21,12458248;-0,17470470;190,80650000
-21,11958248;1,04822800;190,80650000
-21,11458248;0,52411410;195,14330000
-21,10958248;1,22293300;195,14330000
-21,10458248;0,69881890;190,80650000
-21,09958248;0,17470470;190,80650000
-21,09458248;0,00000000;195,14330000
-21,08958248;0,34940940;195,14330000
-21,08458248;0,69881890;195,14330000
-21,07958248;1,92175200;195,14330000
-21,07458248;0,00000000;190,80650000
-21,06958248;0,87352360;195,14330000
-21,06458248;0,00000000;195,14330000
-21,05958248;1,39763800;190,80650000
-21,05458248;0,00000000;195,14330000
-21,04958249;0,69881890;190,80650000
-21,04458249;0,17470470;190,80650000
-21,03958249;0,52411410;195,14330000
-21,03458249;0,17470470;195,14330000
-21,02958249;0,52411410;195,14330000
-21,02458249;0,00000000;195,14330000
-21,01958249;0,17470470;195,14330000
-21,01458249;-0,69881890;195,14330000
-21,00958249;0,69881890;190,80650000
-21,00458249;-0,69881890;195,14330000
-20,99958249;-0,17470470;190,80650000
-20,99458249;-1,57234300;195,14330000
-20,98958249;-0,69881890;195,14330000
-20,98458249;-1,04822800;195,14330000
-20,97958249;-0,34940940;195,14330000
-20,97458249;-1,57234300;190,80650000
-20,96958249;0,00000000;195,14330000
-20,96458249;-1,22293300;195,14330000
-20,95958249;-0,34940940;195,14330000
-20,95458249;-1,57234300;195,14330000
-20,94958249;0,00000000;195,14330000
-20,94458249;-1,04822800;195,14330000
-20,93958249;-0,69881890;190,80650000
-20,93458249;-0,69881890;190,80650000
-20,92958249;-0,52411410;190,80650000
-20,92458249;-0,87352360;190,80650000
-20,91958249;-0,17470470;195,14330000
-20,91458249;-1,04822800;190,80650000
-20,90958249;-0,69881890;195,14330000
-20,90458249;-1,74704700;195,14330000
-20,89958249;-0,34940940;190,80650000
-20,89458249;-0,34940940;195,14330000
-20,88958249;-0,34940940;195,14330000
-20,88458249;-1,22293300;190,80650000
-20,87958249;-0,34940940;195,14330000
-20,87458249;0,00000000;195,14330000
-20,86958249;0,00000000;195,14330000
-20,86458249;-0,87352360;195,14330000
-20,85958249;0,69881890;190,80650000
-20,85458249;-0,34940940;195,14330000
-20,84958249;0,52411410;195,14330000
-20,84458249;-0,52411410;195,14330000
-20,83958249;0,17470470;190,80650000
-20,83458249;-0,34940940;190,80650000
-20,82958249;-0,34940940;195,14330000
-20,82458249;-0,69881890;190,80650000
-20,81958249;0,17470470;190,80650000
-20,81458249;-1,04822800;195,14330000
-20,80958249;0,34940940;195,14330000
-20,80458249;0,17470470;195,14330000
-20,79958249;0,52411410;186,46960000
-20,79458249;-0,69881890;195,14330000
-20,78958249;-1,22293300;195,14330000
-20,78458249;-1,04822800;190,80650000
-20,77958249;-0,34940940;190,80650000
-20,77458249;-0,69881890;190,80650000
-20,76958249;-0,34940940;195,14330000
-20,76458249;-0,34940940;195,14330000
-20,75958249;-0,17470470;190,80650000
-20,75458249;-1,39763800;190,80650000
-20,74958249;-0,34940940;195,14330000
-20,74458249;-0,52411410;195,14330000
-20,73958249;0,00000000;190,80650000
-20,73458249;-0,69881890;190,80650000
-20,72958249;0,00000000;190,80650000
-20,72458249;-0,69881890;190,80650000
-20,71958249;-0,34940940;190,80650000
-20,71458249;-0,34940940;195,14330000
-20,70958249;-0,34940940;190,80650000
-20,70458249;-0,69881890;190,80650000
-20,69958249;0,34940940;190,80650000
-20,69458249;-0,34940940;190,80650000
-20,68958249;0,87352360;190,80650000
-20,68458249;-0,52411410;190,80650000
-20,67958249;-0,52411410;190,80650000
-20,67458249;-0,34940940;190,80650000
-20,66958249;0,00000000;190,80650000
-20,66458249;-0,17470470;190,80650000
-20,65958249;0,17470470;190,80650000
-20,65458250;-1,04822800;186,46960000
-20,64958250;0,17470470;190,80650000
-20,64458250;-0,87352360;190,80650000
-20,63958250;0,87352360;186,46960000
-20,63458250;-1,92175200;190,80650000
-20,62958250;-0,17470470;190,80650000
-20,62458250;-1,04822800;186,46960000
-20,61958250;-0,34940940;186,46960000
-20,61458250;-0,87352360;186,46960000
-20,60958250;-0,34940940;186,46960000
-20,60458250;-1,92175200;190,80650000
-20,59958250;-0,52411410;186,46960000
-20,59458250;-0,87352360;186,46960000
-20,58958250;1,22293300;186,46960000
-20,58458250;-1,39763800;186,46960000
-20,57958250;-0,17470470;186,46960000
-20,57458250;-1,22293300;186,46960000
-20,56958250;-1,22293300;186,46960000
-20,56458250;-0,87352360;182,13270000
-20,55958250;-0,34940940;186,46960000
-20,55458250;-1,04822800;186,46960000
-20,54958250;-0,34940940;186,46960000
-20,54458250;-1,57234300;182,13270000
-20,53958250;0,00000000;182,13270000
-20,53458250;-1,04822800;186,46960000
-20,52958250;-0,34940940;182,13270000
-20,52458250;-0,87352360;182,13270000
-20,51958250;-0,34940940;186,46960000
-20,51458250;0,00000000;182,13270000
-20,50958250;0,52411410;182,13270000
-20,50458250;-0,34940940;182,13270000
-20,49958250;-0,34940940;186,46960000
-20,49458250;0,00000000;182,13270000
-20,48958250;-0,52411410;186,46960000
-20,48458250;-1,04822800;182,13270000
-20,47958250;0,52411410;182,13270000
-20,47458250;-0,69881890;186,46960000
-20,46958250;0,17470470;177,79590000
-20,46458250;-1,04822800;182,13270000
-20,45958250;0,17470470;182,13270000
-20,45458250;-0,69881890;182,13270000
-20,44958250;0,00000000;182,13270000
-20,44458250;-0,69881890;177,79590000
-20,43958250;0,34940940;182,13270000
-20,43458250;-0,34940940;177,79590000
-20,42958250;1,39763800;182,13270000
-20,42458250;0,00000000;182,13270000
-20,41958250;1,22293300;177,79590000
-20,41458250;-0,87352360;177,79590000
-20,40958250;0,34940940;177,79590000
-20,40458250;0,17470470;173,45900000
-20,39958250;0,52411410;177,79590000
-20,39458250;-1,39763800;177,79590000
-20,38958250;0,87352360;177,79590000
-20,38458250;-0,17470470;177,79590000
-20,37958250;0,87352360;182,13270000
-20,37458250;0,52411410;173,45900000
-20,36958250;0,00000000;177,79590000
-20,36458250;-0,87352360;177,79590000
-20,35958250;-0,34940940;177,79590000
-20,35458250;-0,34940940;177,79590000
-20,34958250;-0,69881890;177,79590000
-20,34458250;-0,69881890;173,45900000
-20,33958250;-0,17470470;177,79590000
-20,33458250;-0,69881890;173,45900000
-20,32958250;0,00000000;173,45900000
-20,32458250;-0,34940940;173,45900000
-20,31958250;0,52411410;173,45900000
-20,31458250;-0,34940940;173,45900000
-20,30958250;0,00000000;173,45900000
-20,30458250;-0,34940940;173,45900000
-20,29958250;-0,17470470;169,12220000
-20,29458250;-0,34940940;173,45900000
-20,28958250;1,04822800;173,45900000
-20,28458250;-0,52411410;169,12220000
-20,27958250;0,17470470;173,45900000
-20,27458250;-0,17470470;173,45900000
-20,26958250;0,87352360;173,45900000
-20,26458250;-0,52411410;169,12220000
-20,25958251;0,00000000;173,45900000
-20,25458251;-0,34940940;173,45900000
-20,24958251;-0,69881890;173,45900000
-20,24458251;0,00000000;169,12220000
-20,23958251;0,52411410;169,12220000
-20,23458251;-0,52411410;173,45900000
-20,22958251;0,87352360;169,12220000
-20,22458251;-0,69881890;169,12220000
-20,21958251;0,00000000;169,12220000
-20,21458251;-0,34940940;164,78530000
-20,20958251;-0,34940940;169,12220000
-20,20458251;-1,04822800;169,12220000
-20,19958251;-0,17470470;173,45900000
-20,19458251;-0,34940940;169,12220000
-20,18958251;-0,17470470;169,12220000
-20,18458251;-0,69881890;164,78530000
-20,17958251;0,00000000;169,12220000
-20,17458251;-0,69881890;164,78530000
-20,16958251;0,87352360;169,12220000
-20,16458251;-0,52411410;160,44840000
-20,15958251;0,52411410;164,78530000
-20,15458251;-0,17470470;164,78530000
-20,14958251;0,17470470;164,78530000
-20,14458251;0,17470470;164,78530000
-20,13958251;-0,34940940;160,44840000
-20,13458251;-0,52411410;164,78530000
-20,12958251;-0,17470470;160,44840000
-20,12458251;-0,69881890;164,78530000
-20,11958251;0,17470470;169,12220000
-20,11458251;-0,34940940;164,78530000
-20,10958251;0,34940940;160,44840000
-20,10458251;-0,34940940;160,44840000
-20,09958251;0,34940940;164,78530000
-20,09458251;-0,52411410;160,44840000
-20,08958251;0,52411410;164,78530000
-20,08458251;-0,34940940;164,78530000
-20,07958251;-0,17470470;160,44840000
-20,07458251;0,00000000;156,11160000
-20,06958251;0,17470470;160,44840000
-20,06458251;-0,69881890;160,44840000
-20,05958251;0,17470470;156,11160000
-20,05458251;0,17470470;160,44840000
-20,04958251;0,34940940;156,11160000
-20,04458251;0,34940940;156,11160000
-20,03958251;-0,34940940;160,44840000
-20,03458251;0,87352360;156,11160000
-20,02958251;-0,17470470;156,11160000
-20,02458251;-0,52411410;160,44840000
-20,01958251;0,52411410;156,11160000
-20,01458251;-0,17470470;156,11160000
-20,00958251;0,52411410;151,77470000
-20,00458251;0,87352360;156,11160000
-19,99958251;0,69881890;156,11160000
-19,99458251;-0,52411410;151,77470000
-19,98958251;0,17470470;156,11160000
-19,98458251;0,00000000;151,77470000
-19,97958251;0,87352360;151,77470000
-19,97458251;-0,17470470;151,77470000
-19,96958251;0,00000000;151,77470000
-19,96458251;0,00000000;156,11160000
-19,95958251;0,00000000;156,11160000
-19,95458251;-0,69881890;151,77470000
-19,94958251;0,00000000;151,77470000
-19,94458251;0,17470470;151,77470000
-19,93958251;0,00000000;147,43790000
-19,93458251;-0,69881890;151,77470000
-19,92958251;-0,34940940;147,43790000
-19,92458251;-0,34940940;151,77470000
-19,91958251;-0,34940940;151,77470000
-19,91458251;-0,69881890;147,43790000
-19,90958251;0,17470470;151,77470000
-19,90458251;0,17470470;147,43790000
-19,89958251;-0,34940940;147,43790000
-19,89458251;-1,22293300;147,43790000
-19,88958251;0,87352360;147,43790000
-19,88458251;0,17470470;143,10100000
-19,87958251;0,00000000;147,43790000
-19,87458251;-0,34940940;143,10100000
-19,86958251;0,17470470;143,10100000
-19,86458251;-1,04822800;143,10100000
-19,85958252;0,34940940;143,10100000
-19,85458252;-0,34940940;143,10100000
-19,84958252;0,87352360;143,10100000
-19,84458252;0,17470470;143,10100000
-19,83958252;0,17470470;143,10100000
-19,83458252;-0,17470470;143,10100000
-19,82958252;0,00000000;143,10100000
-19,82458252;0,87352360;138,76410000
-19,81958252;-0,17470470;143,10100000
-19,81458252;-0,34940940;143,10100000
-19,80958252;0,52411410;138,76410000
-19,80458252;0,00000000;138,76410000
-19,79958252;0,87352360;138,76410000
-19,79458252;0,00000000;138,76410000
-19,78958252;-0,17470470;138,76410000
-19,78458252;-0,69881890;134,42730000
-19,77958252;-0,52411410;138,76410000
-19,77458252;0,52411410;134,42730000
-19,76958252;0,34940940;138,76410000
-19,76458252;0,34940940;134,42730000
-19,75958252;1,22293300;134,42730000
-19,75458252;-0,34940940;134,42730000
-19,74958252;0,52411410;134,42730000
-19,74458252;0,17470470;134,42730000
-19,73958252;0,87352360;134,42730000
-19,73458252;-0,34940940;134,42730000
-19,72958252;-0,17470470;134,42730000
-19,72458252;0,00000000;130,09040000
-19,71958252;0,00000000;134,42730000
-19,71458252;0,52411410;130,09040000
-19,70958252;0,52411410;130,09040000
-19,70458252;0,00000000;130,09040000
-19,69958252;0,00000000;130,09040000
-19,69458252;0,00000000;130,09040000
-19,68958252;0,34940940;130,09040000
-19,68458252;0,52411410;130,09040000
-19,67958252;0,17470470;134,42730000
-19,67458252;0,00000000;125,75360000
-19,66958252;0,00000000;130,09040000
-19,66458252;0,17470470;125,75360000
-19,65958252;0,17470470;130,09040000
-19,65458252;0,17470470;125,75360000
-19,64958252;0,52411410;125,75360000
-19,64458252;0,00000000;125,75360000
-19,63958252;0,52411410;121,41670000
-19,63458252;0,00000000;125,75360000
-19,62958252;0,00000000;125,75360000
-19,62458252;-1,04822800;121,41670000
-19,61958252;-0,34940940;121,41670000
-19,61458252;0,17470470;121,41670000
-19,60958252;0,34940940;121,41670000
-19,60458252;0,69881890;121,41670000
-19,59958252;0,17470470;121,41670000
-19,59458252;-0,17470470;121,41670000
-19,58958252;0,69881890;125,75360000
-19,58458252;0,00000000;117,07980000
-19,57958252;0,69881890;121,41670000
-19,57458252;-0,17470470;121,41670000
-19,56958252;0,34940940;121,41670000
-19,56458252;0,34940940;117,07980000
-19,55958252;1,04822800;117,07980000
-19,55458252;0,87352360;117,07980000
-19,54958252;0,17470470;121,41670000
-19,54458252;0,17470470;112,74300000
-19,53958252;0,87352360;117,07980000
-19,53458252;0,00000000;112,74300000
-19,52958252;0,87352360;117,07980000
-19,52458252;0,34940940;112,74300000
-19,51958252;-0,34940940;117,07980000
-19,51458252;0,17470470;112,74300000
-19,50958252;0,00000000;112,74300000
-19,50458252;0,87352360;112,74300000
-19,49958252;0,17470470;112,74300000
-19,49458252;0,69881890;112,74300000
-19,48958252;0,52411410;112,74300000
-19,48458252;0,52411410;108,40610000
-19,47958252;1,74704700;104,06930000
-19,47458252;0,69881890;108,40610000
-19,46958252;1,04822800;112,74300000
-19,46458253;0,00000000;104,06930000
-19,45958253;0,87352360;108,40610000
-19,45458253;0,52411410;108,40610000
-19,44958253;0,52411410;108,40610000
-19,44458253;0,52411410;104,06930000
-19,43958253;1,04822800;108,40610000
-19,43458253;0,17470470;104,06930000
-19,42958253;1,39763800;108,40610000
-19,42458253;0,17470470;104,06930000
-19,41958253;2,27116100;104,06930000
-19,41458253;0,34940940;104,06930000
-19,40958253;0,52411410;104,06930000
-19,40458253;0,17470470;104,06930000
-19,39958253;0,17470470;104,06930000
-19,39458253;1,04822800;99,73240000
-19,38958253;0,34940940;104,06930000
-19,38458253;1,04822800;99,73240000
-19,37958253;0,52411410;104,06930000
-19,37458253;1,04822800;95,39554000
-19,36958253;1,04822800;95,39554000
-19,36458253;0,69881890;95,39554000
-19,35958253;0,87352360;99,73240000
-19,35458253;0,69881890;95,39554000
-19,34958253;0,69881890;95,39554000
-19,34458253;1,04822800;95,39554000
-19,33958253;0,52411410;95,39554000
-19,33458253;0,52411410;95,39554000
-19,32958253;0,87352360;95,39554000
-19,32458253;1,04822800;95,39554000
-19,31958253;1,39763800;91,05868000
-19,31458253;1,04822800;91,05868000
-19,30958253;1,39763800;95,39554000
-19,30458253;0,17470470;95,39554000
-19,29958253;0,34940940;91,05868000
-19,29458253;1,22293300;91,05868000
-19,28958253;1,22293300;91,05868000
-19,28458253;1,39763800;91,05868000
-19,27958253;0,52411410;95,39554000
-19,27458253;0,87352360;91,05868000
-19,26958253;1,04822800;86,72182000
-19,26458253;0,87352360;86,72182000
-19,25958253;0,17470470;86,72182000
-19,25458253;1,04822800;82,38496000
-19,24958253;0,34940940;82,38496000
-19,24458253;0,52411410;82,38496000
-19,23958253;0,34940940;86,72182000
-19,23458253;0,87352360;86,72182000
-19,22958253;0,00000000;86,72182000
-19,22458253;-0,17470470;82,38496000
-19,21958253;0,17470470;78,04810000
-19,21458253;0,00000000;82,38496000
-19,20958253;0,52411410;82,38496000
-19,20458253;0,34940940;82,38496000
-19,19958253;0,17470470;82,38496000
-19,19458253;0,17470470;78,04810000
-19,18958253;-0,87352360;78,04810000
-19,18458253;0,69881890;78,04810000
-19,17958253;-0,52411410;82,38496000
-19,17458253;0,17470470;73,71124000
-19,16958253;0,52411410;78,04810000
-19,16458253;0,52411410;78,04810000
-19,15958253;1,74704700;78,04810000
-19,15458253;0,52411410;73,71124000
-19,14958253;0,52411410;73,71124000
-19,14458253;0,69881890;73,71124000
-19,13958253;0,87352360;78,04810000
-19,13458253;0,87352360;73,71124000
-19,12958253;0,87352360;73,71124000
-19,12458253;0,87352360;69,37438000
-19,11958253;1,04822800;69,37438000
-19,11458253;0,87352360;69,37438000
-19,10958253;0,87352360;73,71124000
-19,10458253;0,87352360;69,37438000
-19,09958253;0,52411410;69,37438000
-19,09458253;1,04822800;69,37438000
-19,08958253;0,69881890;69,37438000
-19,08458253;2,09645700;65,03752000
-19,07958253;0,52411410;65,03752000
-19,07458253;0,87352360;65,03752000
-19,06958254;-0,17470470;65,03752000
-19,06458254;1,22293300;65,03752000
-19,05958254;1,04822800;65,03752000
-19,05458254;0,52411410;60,70066000
-19,04958254;0,69881890;65,03752000
-19,04458254;1,74704700;60,70066000
-19,03958254;0,52411410;60,70066000
-19,03458254;1,74704700;60,70066000
-19,02958254;1,04822800;65,03752000
-19,02458254;1,04822800;60,70066000
-19,01958254;1,39763800;60,70066000
-19,01458254;0,87352360;56,36380000
-19,00958254;1,92175200;60,70066000
-19,00458254;1,04822800;56,36380000
-18,99958254;1,74704700;56,36380000
-18,99458254;1,39763800;56,36380000
-18,98958254;1,39763800;60,70066000
-18,98458254;1,04822800;56,36380000
-18,97958254;1,04822800;60,70066000
-18,97458254;2,09645700;52,02694000
-18,96958254;0,52411410;56,36380000
-18,96458254;0,17470470;56,36380000
